,source_url,site_name,site_url,title,img_url,description
116,https://www.wibc.com/news/local-news/sen-mike-braun-discusses-gun-law-reform,93.1 WIBC,https://www.wibc.com/news/local-news/sen-mike-braun-discusses-gun-law-reform,Sen. Mike Braun Discusses Gun Law Reform,https://www.wibc.com/sites/g/files/exi441/f/styles/large_730/public/201910/gun_image.jpg?itok=mG1Ni_Fc,
117,,,,,,
118,https://www.daily-journal.com/news/local/five-interesting-facts-about-columbus-day/article_cc6fabde-eb62-11e9-a5a6-4f7848195d89.html,The Daily Journal,https://www.daily-journal.com/news/local/five-interesting-facts-about-columbus-day/article_cc6fabde-eb62-11e9-a5a6-4f7848195d89.html,Five interesting facts about Columbus Day,https://bloximages.newyork1.vip.townnews.com/daily-journal.com/content/tncms/custom/image/11f8bbd8-7b15-11e8-9633-d329c9e6b5e5.jpg,Another one upon us
119,,,,,,
120,https://www.today.ng/news/politics/kogi-west-appeal-court-sacked-senator-melaye-256717,TODAY,https://www.today.ng/news/politics/kogi-west-appeal-court-sacked-senator-melaye-256717,Kogi West: Why appeal court sacked Senator Melaye - TODAY,https://www.today.ng/wp-content/uploads/2019/10/03083056.jpg,"The Court of Appeal, Abuja Division on Friday, refused to invalidate the August 23, 2019, judgement of the Kogi State National/State Assembly Election Tribunal, which nullified the election of Dino Melaye as Senator representing Kogi West in the National Assembly."
121,,,,,,
122,https://www.kfvs12.com/2019/10/12/mo-capitol-dome-be-lit-pink-honor-breast-cancer-awareness-month/,https://www.kfvs12.com,https://www.kfvs12.com/2019/10/12/mo-capitol-dome-be-lit-pink-honor-breast-cancer-awareness-month/,Mo. Capitol Dome to be lit pink in honor of Breast Cancer Awareness Month,https://www.kfvs12.com/resizer/OoF8D5GcJQgKuUu10IUf87Y9_YA=/1200x0/arc-anglerfish-arc2-prod-raycom.s3.amazonaws.com/public/6CI6QPYYANCZZJAWGBWQTLRGSU.jpg,Missouri State Capitol Dome to be lit pink in honor of Breast Cancer Awareness Month
123,https://www.malaymail.com/news/showbiz/2019/10/12/de-niro-talks-trump-and-acting-technique-at-london-film-fest/1799608,,https://www.malaymail.com/news/showbiz/2019/10/12/de-niro-talks-trump-and-acting-technique-at-london-film-fest/1799608,De Niro talks Trump and acting technique at London Film Fest | Malay Mail,https://media.malaymail.com/resize_cache/uploads/articles/2019/2019-10/20101012scorsese_deniro-seo.jpg,"LONDON, Oct 12 — Legendary Hollywood actor Robert De Niro renewed his criticism of Donald Trump yesterday, telling a London audience the US president was trying to “destroy” American institutions “to save himself”. &nbsp; In a wide-ranging question-and-answer event at the London Film..."
124,,,,,,
125,https://www.rt.com/news/470803-guatemala-president-refused-venezuela/,RT International,https://www.rt.com/news/470803-guatemala-president-refused-venezuela/,"Guatemalan president-elect’s visit to Venezuelan opposition leader Guaido aborted, officials ‘escort’ him back to plane",https://cdni.rt.com/files/2019.10/article/5da2031d2030270d295ae2cc.JPG,Guatemalan President-elect Alejandro Giammattei was left fuming after officials at Venezuela’s Simon Bolivar International Airport denied him entry and sent him back to his plane ahead of a contentious visit.
126,https://www.stuff.co.nz/auckland/116538314/car-crashes-into-tree-on-aucklands-southern-motorway-serious-injuries,Stuff,https://www.stuff.co.nz/auckland/116538314/car-crashes-into-tree-on-aucklands-southern-motorway-serious-injuries,'Carnage': two seriously injured in crash on Auckland's Southern Motorway,https://resources.stuff.co.nz/content/dam/images/1/x/d/t/r/y/image.related.StuffLandscapeSixteenByNine.1420x800.1xdtje.png/1570914523477.jpg,"Auckland's Southern Motorway blocked after 'carnage' crash, seriously injuring two."
127,https://www.asiatimes.com/2019/10/article/bougainville-referendum-could-spark-regional-crisis/,Asia Times,https://www.asiatimes.com/2019/10/article/bougainville-referendum-could-spark-regional-crisis/,Asia Times | Bougainville referendum could spark regional crisis | Article,https://static.asiatimes.com/uploads/2019/10/Bougainville-Revolutionary-Army-900x540.jpg,"Australia, China, Indonesia and US all have a strategic stake in Papua New Guinea province’s upcoming independence vote
"
128,,University World News,,University wins court battle over language policy,https://www.universityworldnews.com/images/uwn-ball-320.png,The Constitutional Court of South Africa has dismissed the appeal by Afrikaans lobby group Gelyke Kanse against the 2016 language policy of Stellenbos...
129,https://www.indiatoday.in/crime/story/delhi-snatcher-target-pm-narendra-modi-niece-rob-her-cash-mobile-phones-1608592-2019-10-12,India Today,https://www.indiatoday.in/crime/story/delhi-snatcher-target-pm-narendra-modi-niece-rob-her-cash-mobile-phones-1608592-2019-10-12,"PM Modi's niece mugged in Delhi, robbed of cash, phones",https://akm-img-a-in.tosshub.com/indiatoday/images/story/201910/PM_Modi_niece-647x363.png?Zr6lfJOEuOLtxi4IuD3LrH9rDk5m6qRo,"According to reports, Damayanti Ben Modi, daughter of Prime Minister Narendra Modi's brother, said that she was carrying around Rs. 56,000 in cash, two mobile phones and important documents in her wallet."
130,/news/world/asia/rcep-meet-piyush-goyal-meets-australian-counterpart-holds-discussions-on-trade-issues20191012103349/,,/news/world/asia/rcep-meet-piyush-goyal-meets-australian-counterpart-holds-discussions-on-trade-issues20191012103349/,"RCEP meet: Piyush Goyal meets Australian counterpart, holds discussions on trade issues",https://aniportalimages.s3.amazonaws.com/media/details/EGpdd2kU0AAPxya_1.jpg,"Bangkok [Thailand], Oct 12 (ANI): Union Minister of Commerce and Industry Piyush Goyal met Australian Trade Minister Simon Birmingham and held discussions over various trade issues including ways to prevent market-distorting trade practices."
131,,,,,,
132,https://www.marketbeat.com/stocks/NYSE/TEN/,,https://www.marketbeat.com/stocks/NYSE/TEN/,"TEN Stock Price, Forecast & News (Tenneco)",https://www.marketbeat.com/logos/tenneco-inc-logo.gif,"Analyzing Tenneco (NYSE:TEN) stock? View TEN's stock price, price target, earnings, financials, forecast, insider trades, news, and SEC filings at MarketBeat."
133,https://unwatch.org/mauritania-set-to-win-seat-on-uns-top-human-rights-body-despite-500000-slaves/,UN Watch,https://unwatch.org/mauritania-set-to-win-seat-on-uns-top-human-rights-body-despite-500000-slaves/,"Mauritania set to win seat on UN's top human rights body, despite 500,000 slaves - UN Watch",https://unwatch.org/wp-content/uploads/2019/10/ghazouani.jpg,"President Mohamed Ould Cheikh El Ghazouani Mauritania’s bid for a seat on the UN’s top human rights body should be rejected, as it fails to meet the basic membership criteria. The election of 14 new countries to the Human Rights Council will be held at the UN in New York tomorrow, October 17, 2019. See our full report on all candidates, and press release. Regrettably, because the African group only has four candidates running for the same amount of available seats, many ambassadors from the 193 UN member states who will vote on Thursday wrongly assume that they are obliged to endorse Mauritania. “Electing slave-holding Mauritania as a UN judge on human rights is like making an arsonist into the town fire chief,” warned Hillel Neuer, executive director of UN Watch, who has led a social media campaign opposing Mauritania. UN Watch documents Mauritania’s abuses below. Mauritania’s Human Rights Record Mauritania commits serious human rights violations, including: Torture Arbitrary and politically motivated arrests Harsh and life-threatening prison conditions Restrictions on freedom of assembly, association and religion Corruption Rape and domestic violence against women Ethnic discrimination by government actors Criminalization of same-sex conduct Slavery Human trafficking Child labor Discussion Mauritania is headed by Mohamed Ould Ghazouani who was elected in June 2019 amidst cries of election irregularities.[1] He follows former President Mohamed Ould Abdel Aziz who came to power in 2008 through a military coup and was re-elected in 2014 in elections boycotted by the main opposition party due to allegations the electoral process was flawed.[2] Government corruption is widespread at the …"
134,https://www.thehindu.com/news/national/kerala/seminar-on-photochemistry-and-sustainable-energy/article29668599.ece,The Hindu,https://www.thehindu.com/news/national/kerala/seminar-on-photochemistry-and-sustainable-energy/article29668599.ece,Seminar on photochemistry and sustainable energy,https://www.thehindu.com/static/theme/default/base/img/og-image.jpg,"To be held at Camelot Convention Centre, Pathirappally"
135,,,,,,
136,https://www.timesofisrael.com/pm-tells-mother-of-israeli-jailed-in-russia-hes-doing-everything-to-free-her/,,https://www.timesofisrael.com/pm-tells-mother-of-israeli-jailed-in-russia-hes-doing-everything-to-free-her/,PM tells mother of Israeli jailed in Russia he’s ‘doing everything’ to free her,https://static.timesofisrael.com/www/uploads/2019/10/dsadascvsavasv-e1570892653198-1024x640.png,"Lawyer of Naama Issachar, sentenced to 7.5 years for marijuana found in bag on Moscow stopover, calls punishment unprecedented and possibly politically motivated"
137,http://igberetvnews.com/1062474/just-e-moneys-wife-siblings-arraigned-n798m-crime-proceeds/,Igbere TV News,http://igberetvnews.com/1062474/just-e-moneys-wife-siblings-arraigned-n798m-crime-proceeds/,"JUST IN!!! E-Money's Wife, Siblings Arraigned Over N798m Crime Proceeds | | Igbere TV",http://igberetvnews.com/wp-content/uploads/2019/10/Ezenwna.jpg,"The police have charged the wife of late billionaire kidnapper, Collins Ezenwa, aka E-money, and four of his brothers with money laundering charges at the Federal High Court in Owerri, Imo State. Eleven counts were preferred against the defendants – Gift Ezenwa Emmanuel Okoronkwo, Uche Okoronkwo, Ikechukwu Onyekere and Franklin Anugba – by the Inspector-General […]"
138,,,,,,
139,,Punch Newspapers,,"Late kidnapper’s wife, siblings arraigned over N798m crime proceeds",https://cdn.punchng.com/wp-content/uploads/2019/10/12040515/Collins-Ezenwa.jpg,
140,https://guardian.ng/news/nigeria-army-captures-10-boko-haram-commanders/,The Guardian Nigeria News - Nigeria and World News,https://guardian.ng/news/nigeria-army-captures-10-boko-haram-commanders/,Nigeria Army 'captures' 10 Boko Haram commanders | The Guardian Nigeria News - Nigeria and World News,https://guardian.ng/wp-content/uploads/2019/10/nigeria-army.jpg,"Nigeria Army said the troops of Operation Lafiya Dole have captured 10 senior commanders of the Boko Haram insurgency group. Army spokesman Aminu Iliyasu in a statement said the arrest of the insurgents was part of the Nigeria Army’s heightened level of fight against terrorism. “For instance, during a successful sting operation conducted on 9 …"
141,https://www.newindianexpress.com/states/kerala/2019/oct/12/jolly-multiple-murder-case-a-blow-by-blow-account-of-the-chilling-drama-at-koodathayi-2046173.html,The New Indian Express,https://www.newindianexpress.com/states/kerala/2019/oct/12/jolly-multiple-murder-case-a-blow-by-blow-account-of-the-chilling-drama-at-koodathayi-2046173.html,Jolly multiple murder case: A blow-by-blow account of the chilling drama at Koodathayi,https://images.newindianexpress.com/uploads/user/imagelibrary/2019/10/12/w600X390/Jollyamma_.jpeg,"Serial killings, illicit relationships, fake will...the Koodathayi killings have all the essential ingredients of a spicy masala thriller and there is still a lot to be unravelled."
142,https://www.belfasttelegraph.co.uk/life/features/mum-had-got-her-lifesaving-badges-just-two-months-before-the-tragedy-it-hurt-her-to-think-that-she-couldnt-save-her-own-dad-38585898.html,BelfastTelegraph.co.uk,https://www.belfasttelegraph.co.uk/life/features/mum-had-got-her-lifesaving-badges-just-two-months-before-the-tragedy-it-hurt-her-to-think-that-she-couldnt-save-her-own-dad-38585898.html,'Mum had got her lifesaving badges just two months before the tragedy... it hurt her to think that she couldn't save her own dad' - BelfastTelegraph.co.uk,https://www.belfasttelegraph.co.uk/life/features/74a96/38585897.ece/ALTERNATES/h342/2019-10-12_lif_54041545_I1.JPG,"Jean Mavitty remembered a boathook, but had no memory of who was holding it when she was pulled out of the water. She was beside herself - not just with the shock of being thrown into t"
143,,,,,,
144,https://www.kulr8.com/news/national/watch-texas-street-fight-ends-with-man-tossing-scooter-through/article_026a6152-4ba3-5aec-99d1-d769bbb34262.html,KULR-TV,https://www.kulr8.com/news/national/watch-texas-street-fight-ends-with-man-tossing-scooter-through/article_026a6152-4ba3-5aec-99d1-d769bbb34262.html,WATCH: Texas street fight ends with man tossing scooter through car window,https://bloximages.newyork1.vip.townnews.com/kulr8.com/content/tncms/assets/v3/editorial/a/38/a38a6452-a99e-5766-8653-f9dd18afbf90/5da0e5d0528b0.preview.png?crop=960%2C720%2C160%2C0&resize=840%2C630&order=crop%2Cresize,A street fight between a motorist and a homeless man in downtown Austin Wednesday morning escalated to the point where the homeless man threw a scooter through the rear windshield
145,https://www.wexfordpeople.ie/lifestyle/thankfully-ex-storm-lorenzo-ran-out-of-steam-38579768.html,WexfordPeople.ie,https://www.wexfordpeople.ie/lifestyle/thankfully-ex-storm-lorenzo-ran-out-of-steam-38579768.html,"Thankfully, ex-storm Lorenzo ran out of steam - WexfordPeople.ie",https://www.independent.ie/regionals/newrossstandard/lifestyle/80a2e/38571543.ece/ALTERNATES/h342/2019-10-08_wex_53943645_I1.JPG,"It was a relief to everyone that hurricane Lorenzo fizzled out without causing any significant damage albeit some serious flooding in south Donegal, other localised spot flooding around"
146,https://www.malaymail.com/news/showbiz/2019/10/12/de-niro-talks-trump-and-acting-technique-at-london-film-fest/1799608,,https://www.malaymail.com/news/showbiz/2019/10/12/de-niro-talks-trump-and-acting-technique-at-london-film-fest/1799608,De Niro talks Trump and acting technique at London Film Fest | Malay Mail,https://media.malaymail.com/resize_cache/uploads/articles/2019/2019-10/20101012scorsese_deniro-seo.jpg,"LONDON, Oct 12 — Legendary Hollywood actor Robert De Niro renewed his criticism of Donald Trump yesterday, telling a London audience the US president was trying to “destroy” American institutions “to save himself”. &nbsp; In a wide-ranging question-and-answer event at the London Film..."
147,https://www.phillytrib.com/news/elections/democratic-candidates-pledge-support-to-lgbtq-community/article_f171fe6a-2b56-5fed-9a6d-d77d9af2c0d0.html,The Philadelphia Tribune,https://www.phillytrib.com/news/elections/democratic-candidates-pledge-support-to-lgbtq-community/article_f171fe6a-2b56-5fed-9a6d-d77d9af2c0d0.html,2020 Democratic candidates pledge support to LGBTQ community,https://bloximages.chicago2.vip.townnews.com/phillytrib.com/content/tncms/assets/v3/editorial/e/33/e33b1f21-74ea-5a5f-883d-f92e9145e414/5da0746332013.image.jpg?resize=945%2C630,"LOS ANGELES — Addressing an LGBTQ community fearful that their gains in equality are slipping, Democratic presidential candidates on Thursday promised an aggressive agenda to end workplace discrimination, improve health"
148,https://www.nbcnews.com/storyline/brexit-referendum/hope-emerges-last-minute-brexit-deal-u-k-e-u-n1064921,euronews,https://www.nbcnews.com/storyline/brexit-referendum/hope-emerges-last-minute-brexit-deal-u-k-e-u-n1064921,U.K.-E.U. talks intensify on last-minute Brexit deal,https://static.euronews.com/articles/4225724/1000x563_nbc-191011_ps_brexit_barnier_barclay_1411_d5c8766fe946336e3e527cd1b450096a.jpg,Time is running out to agree a deal before the Oct. 31 deadline for Britain to leave the European Union.
149,https://www.pulse.com.gh/news/world/turkey-keeps-up-assault-on-kurd-held-syria-border-towns/ptpcck6,,https://www.pulse.com.gh/news/world/turkey-keeps-up-assault-on-kurd-held-syria-border-towns/ptpcck6,Turkey keeps up assault on Kurd-held Syria border towns,https://ocdn.eu/pulscms-transforms/1/rv-ktkuTURBXy9kNDg4YmFiNi0wZjRhLTRhYzMtODg3ZS0yMjIwYmNjODMzZGEuanBlZ5GTBc0EsM0Cdg,"Turkey kept up its assault on Kurdish-held border towns in northeastern Syria on Saturday on the fourth day of an offensive that is drawing growing international condemnation, even from Washington."
150,https://wnmtradio.com/news/articles/2019/oct/11/us-company-supplying-tear-gas-to-hong-kong-police-faces-mounting-criticism/946453/,AM 650 WNMT,https://wnmtradio.com/news/articles/2019/oct/11/us-company-supplying-tear-gas-to-hong-kong-police-faces-mounting-criticism/946453/,U.S. company supplying tear gas to Hong Kong police faces mounting criticism,https://radiocms-images.us1.eldarioncloud.com/resize/1200/https://storage.googleapis.com/media.mwcradio.com/mimesis/2019-10/11/2019-10-11T201415Z_1_LYNXMPEF9A214_RTROPTP_3_HONGKONG-PROTESTS-USA-TEARGAS.JPG?upscale=False,"By Rajesh Kumar Singh
CHICAGO (Reuters) - Another U.S. senator has joined a chorus against Pennsylvania-based NonLethal Technologies Inc for selling riot gear to Hong Kong that is being used against pro-democracy protesters.
The privately held company, which makes and exports a wide range of riot and crowd control equipment for military and law ..."
151,https://www.trussvilletribune.com/2019/10/12/center-point-high-school-students-have-opportunities-in-career-tech/,The Trussville Tribune,https://www.trussvilletribune.com/2019/10/12/center-point-high-school-students-have-opportunities-in-career-tech/,Center Point High School students have opportunities in career-tech,https://www.trussvilletribune.com/wp-content/uploads/2019/10/center-point-career-tech.png,"By Erica Thomas, managing editor CENTER POINT — It’s not all about making the grade at Center Point High School. Principal Van Phillips is focusing on grades, but he also wants students to get r"
152,https://www.theage.com.au/politics/federal/experts-urge-senate-to-hold-the-line-on-refugee-medical-help-20191012-p5302g.html,The Age,https://www.theage.com.au/politics/federal/experts-urge-senate-to-hold-the-line-on-refugee-medical-help-20191012-p5302g.html,Experts urge Senate to hold the line on refugee medical help,https://static.ffx.io/images/$zoom_0.2124%2C$multiply_0.7554%2C$ratio_1.777778%2C$width_1059%2C$x_0%2C$y_58/t_crop_custom/q_86%2Cf_auto/d654699a314b9c3c5c538f3d8b98d8892f259dce,The 11 groups will move on Sunday to convince key Senate crossbenchers to protect the existing laws amid rumours of backroom deals.
153,https://bangaloremirror.indiatimes.com/news/india/at-modi-xi-meet-glocal-diplomacy-on-display/articleshow/71547184.cms,Bangalore Mirror,https://bangaloremirror.indiatimes.com/news/india/at-modi-xi-meet-glocal-diplomacy-on-display/articleshow/71547184.cms,"At Modi-Xi meet, glocal diplomacy on display","https://static.toiimg.com/photo/imgsize-162738,msid-71546636/71546636.jpg",Chinese Prez reaches Chennai for 2-day India tour; PM Modi’s traditional attire while welcoming him is seen as his reply to detractors who had called him anti-TamilCHENNAI The arrival of Chinese Presi.
154,https://www.arabnews.com/node/1567971,Arab News,https://www.arabnews.com/node/1567971,"We should extinguish fires, not light more in Syria",https://www.arabnews.com/sites/default/files/authors/1527691-cm.png,"When Donald Trump withdrew US troops from the Syrian-Turkish border, he was making good on a promise, but the consequences are reverberating well beyond Syria. In the past week more than 100,000 Kurdish civilians, having already endured civil war and the atrocities of Daesh, have fled Turkish military action in northeast Syria."
155,https://www.aljazeera.com/indepth/features/oligarch-friend-trump-pavel-fuchs-171217151538382.html,,https://www.aljazeera.com/indepth/features/oligarch-friend-trump-pavel-fuchs-171217151538382.html,"Oligarch, friend of Trump: Who is Pavel Fuchs?",https://www.aljazeera.com/mritems/Images/2017/12/18/c36f5446648d45389e0459a1a64602d8_18.jpg,Al Jazeera probes a businessman who conspired to buy frozen assets linked to former Ukrainian President Yanukovich.
156,https://unwatch.org/mauritania-set-to-win-seat-on-uns-top-human-rights-body-despite-500000-slaves/,UN Watch,https://unwatch.org/mauritania-set-to-win-seat-on-uns-top-human-rights-body-despite-500000-slaves/,"Mauritania set to win seat on UN's top human rights body, despite 500,000 slaves - UN Watch",https://unwatch.org/wp-content/uploads/2019/10/ghazouani.jpg,"President Mohamed Ould Cheikh El Ghazouani Mauritania’s bid for a seat on the UN’s top human rights body should be rejected, as it fails to meet the basic membership criteria. The election of 14 new countries to the Human Rights Council will be held at the UN in New York tomorrow, October 17, 2019. See our full report on all candidates, and press release. Regrettably, because the African group only has four candidates running for the same amount of available seats, many ambassadors from the 193 UN member states who will vote on Thursday wrongly assume that they are obliged to endorse Mauritania. “Electing slave-holding Mauritania as a UN judge on human rights is like making an arsonist into the town fire chief,” warned Hillel Neuer, executive director of UN Watch, who has led a social media campaign opposing Mauritania. UN Watch documents Mauritania’s abuses below. Mauritania’s Human Rights Record Mauritania commits serious human rights violations, including: Torture Arbitrary and politically motivated arrests Harsh and life-threatening prison conditions Restrictions on freedom of assembly, association and religion Corruption Rape and domestic violence against women Ethnic discrimination by government actors Criminalization of same-sex conduct Slavery Human trafficking Child labor Discussion Mauritania is headed by Mohamed Ould Ghazouani who was elected in June 2019 amidst cries of election irregularities.[1] He follows former President Mohamed Ould Abdel Aziz who came to power in 2008 through a military coup and was re-elected in 2014 in elections boycotted by the main opposition party due to allegations the electoral process was flawed.[2] Government corruption is widespread at the …"
157,https://missoulian.com/news/national/man-charged-in-sex-sting-after-walking-hundreds-of-miles/article_13f9cac6-5245-585c-b948-6c7ae6e7a7de.html,missoulian.com,https://missoulian.com/news/national/man-charged-in-sex-sting-after-walking-hundreds-of-miles/article_13f9cac6-5245-585c-b948-6c7ae6e7a7de.html,404 Error,,This page no longer exists or has been removed
158,https://www.messengernewspapers.co.uk/news/national/17964704.foreign-secretary-criticises-turkeys-military-assault-syria/,Messenger Newspapers,https://www.messengernewspapers.co.uk/news/national/17964704.foreign-secretary-criticises-turkeys-military-assault-syria/,Foreign Secretary criticises Turkey’s military assault in Syria,https://www.messengernewspapers.co.uk/resources/images/10535597/,"At least 11 civilians have died and dozens of fighters from both Kurdish-led and pro-Turkish factions killed, reports say."
159,,,,,https://www.globalresearch.ca/wp-content/uploads/2019/07/erdogan-400x254.jpg,
160,https://www.independent.ie/regionals/enniscorthyguardian/browne-warns-of-potential-chaos-at-rosslare-europort-38571992.html,Independent.ie,https://www.independent.ie/regionals/enniscorthyguardian/browne-warns-of-potential-chaos-at-rosslare-europort-38571992.html,Browne warns of 'potential chaos' at Rosslare Europort - Independent.ie,https://www.independent.ie/regionals/enniscorthyguardian/news/0679d/38571991.ece/ALTERNATES/h342/2019-10-08_wex_53946017_I1.JPG,"Fianna Fáil TD James Browne has once again warned of 'potential chaos' at Rosslare Europort in the event of a no-deal Brexit, having received confirmation that works being carried out t"
161,https://www.azfamily.com/news/b-of-a-reimburses-anthem-couple-who-fell-victim-to/article_22666920-ebc1-11e9-91e0-3b672a289c3c.html,AZFamily,https://www.azfamily.com/news/b-of-a-reimburses-anthem-couple-who-fell-victim-to/article_22666920-ebc1-11e9-91e0-3b672a289c3c.html,B of A reimburses Anthem couple who fell victim to gas skimmers,https://bloximages.newyork1.vip.townnews.com/azfamily.com/content/tncms/assets/v3/editorial/a/75/a75a10ca-ebc4-11e9-9a40-0fce27baf1f8/5d9fd84aa1cf9.image.jpg?resize=1120%2C630,Valley couple is out a lot of money after someone made bogus purchases on their debit card. The charges took place shortly after Megan filled her SUV up with gas
162,https://torontosun.com/news/world/there-may-be-multiple-causes-to-vaping-related-illness-cdc/wcm/81dc7128-cb0b-4582-9618-3a0900bb1bbc,Toronto Sun,https://torontosun.com/news/world/there-may-be-multiple-causes-to-vaping-related-illness-cdc/wcm/81dc7128-cb0b-4582-9618-3a0900bb1bbc,Vaping illness may have multiple causes: CDC,https://postmediatorontosun.files.wordpress.com/2019/10/health-vaping-illness-e1569519099271.jpg,"U.S. health officials said on Friday there may be more than one cause behind the nationwide outbreak of serious lung illnesses linked to vaping, and that they have not yet seen a meaningful drop in…"
163,,,,,,
164,,,,,,
165,http://news.trust.org/item/20191012060829-co7kw/,news.trust.org,http://news.trust.org/item/20191012060829-co7kw/,Turkish forces intensify bombardment around Syrian town,"https://d2sh4fq2xsdeg9.cloudfront.net/contentAsset/image/e0e50d07-a389-4de5-bc55-48b4bda02066/image/byInode/1/filter/Resize,Jpeg/jpeg_q/70/resize_w/1100","More than 100 reported killed including civilians; United Nations says 100,000 people have fled their homes"
166,https://missoulian.com/business/local/new-three-story-stockman-bank-opens-in-missoula-s-midtown/article_e4a49825-2ffc-5824-85c8-4ddb103a272f.html,missoulian.com,https://missoulian.com/business/local/new-three-story-stockman-bank-opens-in-missoula-s-midtown/article_e4a49825-2ffc-5824-85c8-4ddb103a272f.html,New three-story Stockman Bank opens in Missoula's Midtown area,https://bloximages.chicago2.vip.townnews.com/missoulian.com/content/tncms/assets/v3/editorial/f/55/f55db56d-0dad-53f5-b115-61ec61676343/5da0f4d846094.image.jpg?crop=1762%2C991%2C0%2C92&resize=1120%2C630&order=crop%2Cresize,"Stockman Bank opened a new $18 million facility on Brooks Street earlier this month and to celebrate, the company donated $15,000 to Chief Charlo Elementary for a new playground that"
167,,,,,,
168,https://www.vaildaily.com/news/vail-valley-habitat-for-humanity-school-district-partnership-growing/,,https://www.vaildaily.com/news/vail-valley-habitat-for-humanity-school-district-partnership-growing/,"Vail Valley Habitat for Humanity, school district partnership growing",https://cdn.vaildaily.com/wp-content/uploads/sites/7/2019/10/Habitat1-1024x683.jpg,"EDWARDS — A new housing partnership is providing a hand up for a longtime staff member of Eagle County Schools. Manuel Panuco, and his family, will become the sixth school district staffer tabbed as a..."
169,https://www.nytimes.com/2019/10/11/opinion/democracy-free-speech.html,,https://www.nytimes.com/2019/10/11/opinion/democracy-free-speech.html,Opinion | The Free World at 30,https://static01.nyt.com/images/2019/10/14/opinion/11cohen1/11cohen1-facebookJumbo.jpg,"“If you don’t fight for democracy, you don’t deserve it.”"
170,https://www.shreveporttimes.com/story/news/education/2019/10/12/praise-academy-christian-group-makes-shreveport-allendale-mission-field/2444179001/,shreveporttimes.com,https://www.shreveporttimes.com/story/news/education/2019/10/12/praise-academy-christian-group-makes-shreveport-allendale-mission-field/2444179001/,How a Christian group has made Shreveport its mission field,"https://www.gannett-cdn.com/presto/2019/09/26/PSHR/5ae2a5b5-6668-4bcb-bffe-c0795fbbd0a8-111610.JPG?crop=3683,2072,x0,y195&width=3200&height=1680&fit=bounds","People of Praise's work in Allendale has expanded through the years and now includes Praise Academy, a kindergarten through eighth grade school."
171,https://www.standardmedia.co.ke/article/2001345266/mbiti-philosopher-who-challenged-demonic-view-of-africa-s-religion,The Standard,https://www.standardmedia.co.ke/article/2001345266/mbiti-philosopher-who-challenged-demonic-view-of-africa-s-religion,Mbiti: Philosopher who challenged ‘demonic’ view of Africa’s religion : The Standard,http://www.standardmedia.co.ke/images/friday/thumb_mbiti_philosopher_w5da0c94e95219.jpg,"While still in high school, Mbiti became the first African to be published by the East African Literature Bureau "
172,https://www.businessghana.com/,BusinessGhana,https://www.businessghana.com/,Turkey Syria offensive: Dozens killed as assault continues,http://www.businessghana.com/site/img/../../cms/img/news/2019-10-11-1358099.jpg,"Casualties are increasing as Turkey presses on with its cross-border offensive on Kurdish-held areas of northern Syria.

At least 11 civilians..."
173,https://www.pal-item.com/story/opinion/readers/2019/10/12/richmond-letters-editor-oct-13/3923204002/,Pal-Item,https://www.pal-item.com/story/opinion/readers/2019/10/12/richmond-letters-editor-oct-13/3923204002/,"Letters to the editor, Oct. 13",https://www.gannett-cdn.com/-mm-/6ceafe67699e9fd6ca0749f5be24fd8b3c343fcb/c=0-26-507-311/local/-/media/2017/08/11/Richmond/B9328841107Z.1_20170811185441_000_GL8J9GTJK.1-0.jpg?width=1600&height=800&fit=crop,Letter-writers question city budget shortfall and endorse candidates for the Nov. 5 election.
174,https://www.standardmedia.co.ke/article/2001345373/anxiety-as-dci-probes-team-over-ferry-deaths,The Standard,https://www.standardmedia.co.ke/article/2001345373/anxiety-as-dci-probes-team-over-ferry-deaths,Anxiety as DCI probes team over Likoni ferry deaths  : The Standard,http://www.standardmedia.co.ke/images/saturday/thumb_anxiety_as_dci_probe5da2355d2a191.jpg,Kighenda’s widower John Wambua said the retrieved car was in parking gear and the handbrake engaged
175,https://www.theintelligencer.net/news/community/2019/10/wheeling-physician-earns-credit-for-licensure/,theintelligencer.net,https://www.theintelligencer.net/news/community/2019/10/wheeling-physician-earns-credit-for-licensure/,Wheeling Physician Earns Credit for Licensure,https://s3.amazonaws.com/ogden_images/www.theintelligencer.net/images/2019/10/11201052/Reeves-1-800x449.jpg,"WHEELING – A pioneering Wheeling physician led the fight for licensure of doctors in West Virginia and, by extension, for nationwide requirements. Dr. James Reeves, a highly academic practitioner and distinguished doctor in Wheeling in the mid-1800s, helped transform medicine into a legally recognized profession. “He influenced medical education and medical practice in this entire […]"
176,,,,,http://www.bssnews.net/wp-content/uploads/2019/03/cricket-live-updates-app.jpg,
177,,southcoasttoday.com,,"AP Explains: Columbus, once immigrant hero, now heel to some",https://www.southcoasttoday.com/storyimage/NB/20191011/NEWS/191019897/AR/0/AR-191019897.jpg,"ALBUQUERQUE, N.M.  — The image and story of Christopher Columbus, the 15th century navigator who began European incursions into the Americas,"
178,,,,,,
